age,tenure_months,num_products,is_active_member,balance,estimated_clv,txn_avg_90d,txn_count_30d,app_sessions_30d,days_since_last_txn,failed_txn_rate,num_complaints,num_unresolved,downtime_exposure,fraud_flag,monthly_fee,primary_channel,region_group,churn_probability,risk_band,expected_retention_value,reason_codes,recommended_action,decision,suppression_note,customer_id,churn_30d
23.0,7.0,1.0,1.0,52099.3,119403.4,10.5,7.0,8.0,9.0,0.111,0.0,0.0,0.0,1.0,100.0,USSD,Lagos-Island,0.26813417444650217,Low,6504.033021276369,"High failed-transaction rate (11.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004237,0
57.0,49.0,1.0,0.0,194937.18,39876.46,13.3,,12.0,1.0,0.112,0.0,0.0,1.0,0.0,50.0,USSD,,0.1373284421998374,Low,-130.95696693896798,"High failed-transaction rate (11.2%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004238,0
30.0,61.0,1.0,1.0,237614.87,44453.68,12.1,8.0,8.0,10.0,0.072,0.0,0.0,0.0,0.0,0.0,USSD,Lagos-Island,0.16031632526608988,Low,281.66265553866856,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004239,0
35.0,83.0,1.0,1.0,70868.66,127254.4,7.6,7.0,6.0,1.0,0.048,1.0,1.0,0.0,1.0,50.0,USSD,Lagos-Mainland,0.4787788406329852,Medium,13731.678524361538,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004240,0
32.0,75.0,1.0,1.0,22570.06,260295.75,5.3,9.0,9.0,1.0,0.04,1.0,1.0,0.0,0.0,100.0,App,Lagos-Island,0.33829667215808046,Low,20514.29650047292,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004241,0
60.0,67.0,1.0,1.0,163570.42,99187.33,11.8,9.0,12.0,4.0,0.069,2.0,2.0,3.0,0.0,0.0,App,Other,0.8671687731862762,Critical,20003.03881793058,"Unresolved service issues (2 open), Downtime exposure (3 days), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004242,0
19.0,37.0,,0.0,162332.95,158807.75,16.3,7.0,9.0,10.0,0.167,0.0,0.0,,0.0,50.0,App,Lagos-Island,0.3967575491427495,Medium,14252.04341871862,High failed-transaction rate (16.7%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004243,0
36.0,13.0,1.0,0.0,196819.02,257351.98,11.5,12.0,7.0,2.0,0.118,1.0,1.0,3.0,0.0,0.0,App,Lagos-Island,0.6461164930024,High,40069.83969620595,"Unresolved service issues (1 open), High failed-transaction rate (11.8%), Downtime exposure (3 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004244,0
32.0,52.0,2.0,1.0,81340.62,28800.69,7.5,10.0,10.0,3.0,0.111,1.0,1.0,3.0,0.0,0.0,USSD,Lagos-Mainland,0.47243011678520314,Medium,1901.578335048608,"Unresolved service issues (1 open), High failed-transaction rate (11.1%), Downtime exposure (3 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004245,0
32.0,31.0,1.0,1.0,107793.31,128500.21,3.0,8.0,9.0,16.0,0.137,1.0,0.0,2.0,0.0,,Agent,Lagos-Mainland,0.3761779542035423,Medium,10584.736528131392,"High failed-transaction rate (13.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004246,0
28.0,66.0,1.0,0.0,60869.49,190109.54,26.0,3.0,10.0,5.0,0.126,1.0,0.0,1.0,0.0,50.0,App,Other,0.55749998868352,High,24996.5165996573,"High failed-transaction rate (12.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004247,0
65.0,95.0,1.0,1.0,58793.15,172249.31,13.9,10.0,13.0,3.0,0.077,1.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.1737408660409845,Low,5981.686073590502,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004248,0
37.0,66.0,3.0,1.0,103854.43,181651.0,13.3,5.0,8.0,4.0,,1.0,1.0,1.0,0.0,250.0,App,Lagos-Island,0.627166222180113,High,26981.342856309926,Unresolved service issues (1 open),"Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004249,0
39.0,70.0,2.0,0.0,173086.42,62484.76,8.3,5.0,11.0,8.0,0.164,0.0,0.0,0.0,0.0,50.0,App,Lagos-Island,0.3351273024829349,Low,3735.0872662733973,High failed-transaction rate (16.4%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004250,0
38.0,5.0,4.0,1.0,148101.3,108404.22,3.1,6.0,10.0,11.0,0.132,0.0,0.0,1.0,0.0,50.0,USSD,Lagos-Mainland,0.18661517396978514,Low,3557.468093589715,High failed-transaction rate (13.2%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004251,0
68.0,77.0,3.0,1.0,88581.57,191422.05,7.2,7.0,11.0,1.0,0.047,1.0,0.0,1.0,0.0,0.0,USSD,Lagos-Island,0.12437723043240646,Low,4452.136105673408,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004252,0
35.0,53.0,1.0,0.0,182852.84,125597.73,23.7,10.0,6.0,11.0,0.067,0.0,0.0,2.0,0.0,50.0,Agent,Lagos-Mainland,0.23629756286812273,Low,5919.609375192126,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004253,0
35.0,15.0,2.0,0.0,29575.68,36356.66,4.5,8.0,8.0,5.0,0.185,0.0,0.0,3.0,0.0,0.0,Branch,Other,0.3967568854978429,Medium,2106.1887971760016,"High failed-transaction rate (18.5%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004254,0
35.0,26.0,1.0,0.0,368598.47,41644.24,2.6,8.0,,5.0,0.175,2.0,0.0,0.0,0.0,250.0,Branch,Lagos-Mainland,0.6600071279039113,High,5371.373809035294,"Repeated complaints (2), High failed-transaction rate (17.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004255,0
35.0,93.0,3.0,1.0,32558.95,175454.72,25.8,6.0,8.0,1.0,0.316,1.0,1.0,2.0,0.0,250.0,USSD,Lagos-Mainland,0.7036127873759987,Critical,29363.04614936885,"Unresolved service issues (1 open), High failed-transaction rate (31.6%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004256,1
22.0,110.0,1.0,0.0,83286.55,12016.14,6.1,9.0,5.0,8.0,0.11,0.0,0.0,1.0,0.0,0.0,Branch,Other,0.2970256761178541,Low,-607.7244730433023,"High failed-transaction rate (11.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004257,0
49.0,61.0,1.0,1.0,102692.9,130579.87,9.6,15.0,9.0,20.0,0.21,0.0,0.0,4.0,0.0,100.0,App,Lagos-Mainland,0.38074142549156637,Medium,10929.291461075854,"High failed-transaction rate (21.0%), Downtime exposure (4 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004258,0
19.0,117.0,3.0,1.0,105527.18,146495.0,13.4,4.0,16.0,5.0,0.267,0.0,0.0,0.0,0.0,50.0,App,Lagos-Island,0.2583792065262351,Low,7962.815465015203,High failed-transaction rate (26.7%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004259,0
29.0,22.0,3.0,0.0,170824.54,116140.42,30.5,5.0,9.0,10.0,0.162,0.0,0.0,1.0,0.0,50.0,Agent,Lagos-Mainland,0.3134794027613139,Low,7601.907374512039,High failed-transaction rate (16.2%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004260,0
28.0,36.0,4.0,1.0,43300.3,146990.06,23.4,6.0,6.0,2.0,0.128,0.0,0.0,1.0,0.0,100.0,App,Other,0.18644987093192086,Low,5351.569428818826,High failed-transaction rate (12.8%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004261,0
33.0,111.0,1.0,1.0,110600.38,146164.59,10.3,13.0,9.0,0.0,0.069,0.0,0.0,0.0,0.0,50.0,USSD,Lagos-Mainland,0.04965858203581659,Low,314.58157081162426,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004262,0
57.0,21.0,1.0,0.0,139902.71,14907.86,7.5,8.0,9.0,12.0,0.249,0.0,0.0,2.0,0.0,100.0,Internet,Lagos-Mainland,0.4789033884479108,Medium,284.856167126768,"High failed-transaction rate (24.9%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004263,0
49.0,79.0,1.0,1.0,187473.58,22884.93,4.9,7.0,12.0,14.0,0.394,0.0,0.0,3.0,0.0,250.0,USSD,Lagos-Island,0.6043839348091107,High,1957.8210103077654,"High failed-transaction rate (39.4%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004264,0
69.0,27.0,1.0,0.0,70271.96,53432.81,14.0,9.0,8.0,2.0,0.087,1.0,0.0,2.0,0.0,100.0,App,Lagos-Island,0.3681851248017212,Medium,3418.2914545891645,"High failed-transaction rate (8.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004265,0
36.0,40.0,1.0,1.0,95971.26,115850.34,11.6,13.0,11.0,10.0,0.217,0.0,0.0,2.0,0.0,250.0,App,Lagos-Mainland,0.26567869924001053,Low,6194.74190942824,"High failed-transaction rate (21.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004266,0
66.0,57.0,1.0,0.0,86681.96,108159.78,2.9,10.0,5.0,1.0,0.023,0.0,0.0,1.0,0.0,50.0,App,,0.1043778249482302,Low,1322.3706458197726,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004267,0
20.0,43.0,2.0,1.0,135280.5,42412.59,9.5,8.0,8.0,,0.227,1.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.40543264439940924,Medium,2798.8621298819844,High failed-transaction rate (22.7%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004268,0
44.0,105.0,1.0,1.0,135896.0,197647.87,11.7,5.0,13.0,2.0,0.13,1.0,1.0,0.0,0.0,250.0,App,Lagos-Mainland,0.5664304346812578,High,26488.44222948118,"Unresolved service issues (1 open), High failed-transaction rate (13.0%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004269,0
59.0,116.0,2.0,1.0,68057.26,300294.25,14.8,11.0,7.0,2.0,0.131,1.0,0.0,1.0,0.0,500.0,App,Lagos-Mainland,0.24535495886009986,Low,16919.670838668637,High failed-transaction rate (13.1%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004270,0
45.0,60.0,3.0,1.0,85467.09,146134.76,5.6,8.0,13.0,32.0,0.103,1.0,1.0,2.0,1.0,250.0,Agent,Lagos-Mainland,0.8140260539898455,Critical,28239.375508388282,"Unresolved service issues (1 open), High failed-transaction rate (10.3%), Inactivity (32 days since last txn)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004271,1
66.0,63.0,2.0,0.0,90190.62,106847.04,12.0,12.0,10.0,1.0,0.169,1.0,1.0,2.0,,50.0,Branch,Lagos-Mainland,0.5509823508738834,High,13217.708320778962,"Unresolved service issues (1 open), High failed-transaction rate (16.9%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004272,0
34.0,7.0,1.0,1.0,37505.21,117052.55,4.8,9.0,8.0,0.0,0.097,2.0,1.0,2.0,0.0,250.0,Agent,Lagos-Mainland,0.5701262992323917,High,15183.684286803622,"Unresolved service issues (1 open), High failed-transaction rate (9.7%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004273,1
19.0,28.0,1.0,0.0,114968.28,57074.9,13.4,11.0,9.0,14.0,0.136,3.0,2.0,1.0,0.0,50.0,App,Lagos-Mainland,0.9621389609459662,Critical,12228.496245523731,"Unresolved service issues (2 open), High failed-transaction rate (13.6%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004274,0
58.0,5.0,1.0,0.0,111838.08,35023.66,9.3,2.0,6.0,20.0,0.478,1.0,0.0,0.0,0.0,,USSD,Lagos-Island,0.8672694980021141,Critical,6093.738006599181,"High failed-transaction rate (47.8%), Declining engagement (<=2 txns / 30d), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004275,0
21.0,102.0,2.0,0.0,37846.47,161439.76,31.9,6.0,1.0,8.0,0.213,1.0,1.0,3.0,0.0,100.0,App,Lagos-Mainland,0.8836054587822437,Critical,34162.26330012383,"Unresolved service issues (1 open), High failed-transaction rate (21.3%), Downtime exposure (3 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004276,0
57.0,28.0,1.0,1.0,120406.2,145262.45,6.3,8.0,8.0,,0.108,0.0,0.0,1.0,0.0,0.0,App,Other,0.17633403944537232,Low,4903.678647057856,"High failed-transaction rate (10.8%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004277,0
56.0,41.0,1.0,1.0,402366.39,162546.32,8.0,13.0,2.0,4.0,0.087,0.0,0.0,0.0,0.0,250.0,App,Lagos-Mainland,0.13945513944843954,Low,4166.979930607669,"High failed-transaction rate (8.7%), Low app engagement (<=2 sessions / 30d), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004278,0
