Respondent_ID,Valid_Record,Consent,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,CHD1,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHD10,AIA1,AIA2,AIA3,AIA4,AIA5,AIA6,AIA7,AIA8,PAC1,PAC2,PAC3,PAC4,PAC5,PAC6,PAC7,PAC8,MLU1,MLU2,MLU3,MLU4,MLU5,MLU6,MLU7,MLU8,MLU9,RSO1,RSO2,RSO3,RSO4,RSO5,RSO6,RSO7,RSO8,CRE1,CRE2,CRE3,CRE4,CRE5,CRE6,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,CHD_Mean,AIA_Mean,PAC_Mean,MLU_Mean,RSO_Mean,CRE_Mean,IMP_Mean
R290,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,IT/Technology,6-10,Yes,1,Yes,Yes,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.7,2.375,2.25,2.0,1.7142857142857142,2.1666666666666665,3.625
R291,Yes,Yes,Male,18-24,Diploma/OND/NCE,Insurance/investment/other licensed financial institution,Risk/Compliance,6-10,Yes,1,No,Yes,2.0,2.0,4.0,3.0,2.0,3.0,,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.7777777777777777,3.25,2.25,2.4444444444444446,2.625,2.5,2.875
R292,Yes,Yes,Female,45-54,Master's,Digital bank/neobank,Relationship/Marketing,16 or more,Yes,3,Yes,Yes,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,,3.0,4.0,4.0,3.7,2.5,2.875,4.444444444444445,2.857142857142857,3.0,3.4285714285714284
R293,Yes,Yes,Female,25-34,Postgraduate Diploma,Fintech/payment provider,Other,16 or more,Yes,2,Yes,Yes,2.0,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.2222222222222223,2.75,2.625,3.0,3.0,3.1666666666666665,2.75
R294,Yes,Yes,Male,35-44,Diploma/OND/NCE,Commercial bank,Digital Banking/Product,6-10,Yes,3,No,Yes,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,2.8,2.625,1.75,2.6666666666666665,2.5,3.3333333333333335,3.5
R295,Yes,Yes,Female,55 or above,Bachelor/HND,Microfinance bank,Relationship/Marketing,11-15,Yes,0,No,Yes,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.6,2.125,2.5,1.7777777777777777,3.375,2.3333333333333335,3.0
R296,Yes,Yes,Female,25-34,Diploma/OND/NCE,Commercial bank,Data/Analytics/AI,2-5,Yes,1,No,Yes,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,3.0,,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.9,2.5714285714285716,3.142857142857143,4.111111111111111,3.0,2.5,2.5
R297,Yes,Yes,Male,25-34,Bachelor/HND,Fintech/payment provider,Risk/Compliance,2-5,Yes,1,Yes,Yes,3.0,3.0,4.0,2.0,1.0,2.0,2.0,,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.4444444444444446,3.375,3.75,3.111111111111111,3.0,3.6666666666666665,2.75
R298,Yes,Yes,Male,35-44,Bachelor/HND,Commercial bank,IT/Technology,6-10,Yes,2,Yes,Yes,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.5,3.25,3.25,3.3333333333333335,3.0,2.5,3.5
R299,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Digital Banking/Product,Less than 2,Yes,3,Do not know,Yes,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,,1.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,2.8,3.625,4.0,3.5555555555555554,3.5,2.8,4.375
R300,Yes,Yes,Male,35-44,Bachelor/HND,Fintech/payment provider,Digital Banking/Product,Less than 2,Yes,1,Yes,Yes,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.8,2.75,2.5,4.222222222222222,2.25,2.5,3.75
R301,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Data/Analytics/AI,6-10,Yes,0,Yes,Yes,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,4.0,3.0,2.0,,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.9,2.875,3.25,4.0,3.5714285714285716,2.8,1.625
R302,Yes,Yes,Female,55 or above,Bachelor/HND,Digital bank/neobank,IT/Technology,2-5,Yes,4,No,Yes,3.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.1,4.75,4.125,3.6666666666666665,4.75,3.5,3.5
R303,Yes,Yes,Male,25-34,Bachelor/HND,Digital bank/neobank,Digital Banking/Product,Less than 2,Yes,1,Yes,Yes,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,2.6,3.0,2.25,2.888888888888889,2.375,3.5,4.0
R304,Yes,Yes,Male,25-34,Bachelor/HND,Fintech/payment provider,IT/Technology,Less than 2,Yes,0,No,Yes,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,2.7,2.75,2.375,2.0,2.75,2.6666666666666665,4.375
R305,Yes,Yes,Female,18-24,Bachelor/HND,Fintech/payment provider,Risk/Compliance,16 or more,Yes,3,Yes,Yes,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.7,2.0,3.0,2.888888888888889,2.375,3.0,3.125
R306,Yes,Yes,Female,35-44,Master's,Commercial bank,Data/Analytics/AI,2-5,Yes,3,Yes,Yes,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.625,3.375,3.5555555555555554,2.0,3.5,2.75
R307,Yes,Yes,Female,35-44,Postgraduate Diploma,Insurance/investment/other licensed financial institution,Customer Experience/Service,2-5,Yes,2,Yes,Yes,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.3333333333333333,2.375,1.5,3.4444444444444446,2.875,3.3333333333333335,2.25
R308,Yes,Yes,Female,25-34,Master's,Digital bank/neobank,Customer Experience/Service,Less than 2,Yes,2,Yes,Yes,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.7,3.875,4.625,3.4444444444444446,3.0,3.6666666666666665,3.375
R309,Yes,Yes,Male,45-54,Postgraduate Diploma,Merchant bank,Management/Strategy,2-5,Yes,2,Yes,Yes,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.9,2.875,2.375,1.7777777777777777,2.875,3.1666666666666665,3.25
R310,Yes,Yes,Female,45-54,Master's,Fintech/payment provider,Data/Analytics/AI,2-5,Yes,4,Yes,Yes,5.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,,5.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.4,4.0,3.875,2.0,3.25,4.4,2.125
R311,Yes,Yes,Male,45-54,Bachelor/HND,Fintech/payment provider,Risk/Compliance,11-15,Yes,2,Yes,Yes,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.9,2.125,3.125,1.875,2.5,3.3333333333333335,3.0
R312,Yes,Yes,Female,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,IT/Technology,6-10,Yes,0,No,Yes,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.875,2.625,3.375,1.8333333333333333,3.125
R313,Yes,Yes,Prefer not to say,45-54,Other,Microfinance bank,Data/Analytics/AI,16 or more,Yes,0,Do not know,Yes,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.7,3.375,2.875,3.5555555555555554,4.0,3.1666666666666665,3.0
R314,Yes,Yes,Female,18-24,Master's,Merchant bank,Relationship/Marketing,2-5,Yes,1,Do not know,Yes,4.0,3.0,5.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.888888888888889,3.625,3.125,3.875,3.25,2.8333333333333335,3.0
R315,Yes,Yes,Male,35-44,Bachelor/HND,Commercial bank,Data/Analytics/AI,11-15,Yes,2,Yes,Yes,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.6,3.625,3.5,3.2222222222222223,3.0,3.1666666666666665,3.125
R316,Yes,Yes,Female,45-54,Bachelor/HND,Fintech/payment provider,Customer Experience/Service,2-5,Yes,2,No,Yes,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,,3.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.7,2.875,2.75,4.0,,2.8333333333333335,3.0
R317,Yes,Yes,Male,25-34,Master's,Merchant bank,Risk/Compliance,Less than 2,Yes,1,Do not know,Yes,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,2.5,3.75,3.625,2.5555555555555554,4.25,2.5,2.375
R318,Yes,Yes,Female,35-44,Doctorate,Fintech/payment provider,Data/Analytics/AI,2-5,Yes,4,Yes,Yes,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.625,3.75,3.111111111111111,4.125,3.1666666666666665,3.375
R319,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Digital Banking/Product,6-10,Yes,2,Yes,Yes,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.4,1.875,2.125,2.6666666666666665,2.5,3.4,2.5
R320,Yes,Yes,Male,25-34,Master's,Commercial bank,Data/Analytics/AI,2-5,Yes,4,Yes,Yes,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.6,2.75,2.375,3.2222222222222223,2.375,3.1666666666666665,3.5
R321,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Risk/Compliance,11-15,Yes,1,Yes,Yes,3.0,2.0,3.0,3.0,4.0,3.0,3.0,,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.888888888888889,2.75,2.125,2.888888888888889,3.125,2.5,3.375
R322,Yes,Yes,Female,45-54,Bachelor/HND,Commercial bank,Customer Experience/Service,2-5,Yes,4,Yes,Yes,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.6,4.125,3.75,3.125,3.5,3.8,2.375
R323,Yes,Yes,Male,35-44,Bachelor/HND,Digital bank/neobank,Other,2-5,Yes,2,Yes,Yes,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,,1.0,3.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.7777777777777777,2.75,2.142857142857143,4.0,3.125,2.8333333333333335,2.75
R324,Yes,Yes,Male,45-54,Bachelor/HND,Digital bank/neobank,Digital Banking/Product,6-10,Yes,0,Do not know,Yes,4.0,3.0,4.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,,,3.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.111111111111111,2.875,3.75,,4.0,3.1666666666666665,3.125
R325,Yes,Yes,Prefer not to say,35-44,Bachelor/HND,Commercial bank,Management/Strategy,2-5,Yes,2,Yes,Yes,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,2.7,3.5,2.5,3.625,3.5,3.6,3.75
R326,Yes,Yes,Male,25-34,Master's,Commercial bank,Relationship/Marketing,Less than 2,Yes,1,Do not know,Yes,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,3.0,,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,,2.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.7,3.0,3.857142857142857,2.0,3.142857142857143,4.0,2.625
R327,Yes,Yes,Male,25-34,Diploma/OND/NCE,Commercial bank,Customer Experience/Service,2-5,Yes,2,No,Yes,4.0,2.0,4.0,3.0,,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.7777777777777777,3.0,3.0,3.0,2.5,2.8333333333333335,3.375
R328,Yes,Yes,Female,25-34,Bachelor/HND,Fintech/payment provider,Management/Strategy,Less than 2,Yes,3,Yes,Yes,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.1,3.0,4.0,4.444444444444445,4.0,3.5,3.125
R329,Yes,Yes,Male,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,Other,Less than 2,Yes,4,Yes,Yes,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.3,2.75,3.0,2.7777777777777777,2.625,3.3333333333333335,3.5
R330,Yes,Yes,Male,35-44,Other,Insurance/investment/other licensed financial institution,Management/Strategy,Less than 2,Yes,4,Yes,Yes,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.9,4.125,4.25,4.222222222222222,4.142857142857143,3.8333333333333335,3.0
